game_id,slate_id,date,day_of_week,slate_type,games_on_date,home_team,away_team,home_league,away_league,interleague,neutral_site,doubleheader
2026-06-24_NYY@DET,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,DET,NYY,AL,AL,False,False,False
2026-06-24_BAL@LAA,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,LAA,BAL,AL,AL,False,False,False
2026-06-24_TEX@MIA,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,MIA,TEX,NL,AL,True,False,False
2026-06-24_LAD@MIN,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,MIN,LAD,AL,NL,True,False,False
2026-06-24_CHC@NYM,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,NYM,CHC,NL,NL,False,False,False
2026-06-24_SEA@PIT,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,PIT,SEA,NL,AL,True,False,False
2026-06-24_ATL@SD,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,SD,ATL,NL,NL,False,False,False
2026-06-24_ATH@SF,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,SF,ATH,NL,AL,True,False,False
2026-06-24_ARI@STL,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,STL,ARI,NL,NL,False,False,False
2026-06-24_KC@TB,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,TB,KC,AL,AL,False,False,False
2026-06-24_HOU@TOR,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,TOR,HOU,AL,AL,False,False,False
2026-06-24_PHI@WSH,S092_2026-06-24_MAIN,2026-06-24,Wednesday,main_slate,15,WSH,PHI,NL,NL,False,False,False
2026-06-25_NYY@BOS,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,BOS,NYY,AL,AL,False,False,False
2026-06-25_HOU@DET,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,DET,HOU,AL,AL,False,False,False
2026-06-25_CHC@NYM,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,NYM,CHC,NL,NL,False,False,False
2026-06-25_SEA@PIT,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,PIT,SEA,NL,AL,True,False,False
2026-06-25_ATH@SF,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,SF,ATH,NL,AL,True,False,False
2026-06-25_ARI@STL,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,STL,ARI,NL,NL,False,False,False
2026-06-25_KC@TB,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,TB,KC,AL,AL,False,False,False
2026-06-25_TEX@TOR,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,TOR,TEX,AL,AL,False,False,False
2026-06-25_PHI@WSH,S093_2026-06-25_MAIN,2026-06-25,Thursday,main_slate,9,WSH,PHI,NL,NL,False,False,False
2026-06-26_WSH@BAL,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,BAL,WSH,AL,NL,True,False,False
2026-06-26_NYY@BOS,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,BOS,NYY,AL,AL,False,False,False
2026-06-26_KC@CHW,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,CHW,KC,AL,AL,False,False,False
2026-06-26_SEA@CLE,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,CLE,SEA,AL,AL,False,False,False
2026-06-26_HOU@DET,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,DET,HOU,AL,AL,False,False,False
2026-06-26_ATH@LAA,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,LAA,ATH,AL,AL,False,False,False
2026-06-26_CHC@MIL,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,MIL,CHC,NL,NL,False,False,False
2026-06-26_COL@MIN,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,MIN,COL,AL,NL,True,False,False
2026-06-26_PHI@NYM,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,NYM,PHI,NL,NL,False,False,False
2026-06-26_CIN@PIT,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,PIT,CIN,NL,NL,False,False,False
2026-06-26_LAD@SD,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,SD,LAD,NL,NL,False,False,False
2026-06-26_ATL@SF,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,SF,ATL,NL,NL,False,False,False
2026-06-26_MIA@STL,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,STL,MIA,NL,NL,False,False,False
2026-06-26_ARI@TB,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,TB,ARI,AL,NL,True,False,False
2026-06-26_TEX@TOR,S094_2026-06-26_MAIN,2026-06-26,Friday,main_slate,15,TOR,TEX,AL,AL,False,False,False
2026-06-27_WSH@BAL,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,BAL,WSH,AL,NL,True,False,False
2026-06-27_NYY@BOS,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,BOS,NYY,AL,AL,False,False,False
2026-06-27_KC@CHW,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,CHW,KC,AL,AL,False,False,False
2026-06-27_SEA@CLE,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,CLE,SEA,AL,AL,False,False,False
2026-06-27_HOU@DET,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,DET,HOU,AL,AL,False,False,False
2026-06-27_ATH@LAA,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,LAA,ATH,AL,AL,False,False,False
2026-06-27_CHC@MIL,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,MIL,CHC,NL,NL,False,False,False
2026-06-27_COL@MIN,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,MIN,COL,AL,NL,True,False,False
2026-06-27_PHI@NYM,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,NYM,PHI,NL,NL,False,False,False
2026-06-27_CIN@PIT,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,PIT,CIN,NL,NL,False,False,False
2026-06-27_LAD@SD,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,SD,LAD,NL,NL,False,False,False
2026-06-27_ATL@SF,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,SF,ATL,NL,NL,False,False,False
2026-06-27_MIA@STL,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,STL,MIA,NL,NL,False,False,False
2026-06-27_ARI@TB,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,TB,ARI,AL,NL,True,False,False
2026-06-27_TEX@TOR,S095_2026-06-27_MAIN,2026-06-27,Saturday,main_slate,15,TOR,TEX,AL,AL,False,False,False
2026-06-28_WSH@BAL,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,BAL,WSH,AL,NL,True,False,False
2026-06-28_NYY@BOS,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,BOS,NYY,AL,AL,False,False,False
2026-06-28_KC@CHW,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,CHW,KC,AL,AL,False,False,False
2026-06-28_SEA@CLE,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,CLE,SEA,AL,AL,False,False,False
2026-06-28_HOU@DET,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,DET,HOU,AL,AL,False,False,False
2026-06-28_ATH@LAA,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,LAA,ATH,AL,AL,False,False,False
2026-06-28_CHC@MIL,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,MIL,CHC,NL,NL,False,False,False
2026-06-28_COL@MIN,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,MIN,COL,AL,NL,True,False,False
2026-06-28_PHI@NYM,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,NYM,PHI,NL,NL,False,False,False
2026-06-28_CIN@PIT,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,PIT,CIN,NL,NL,False,False,False
2026-06-28_LAD@SD,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,SD,LAD,NL,NL,False,False,False
2026-06-28_ATL@SF,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,SF,ATL,NL,NL,False,False,False
2026-06-28_MIA@STL,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,STL,MIA,NL,NL,False,False,False
2026-06-28_ARI@TB,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,TB,ARI,AL,NL,True,False,False
2026-06-28_TEX@TOR,S096_2026-06-28_MAIN,2026-06-28,Sunday,main_slate,15,TOR,TEX,AL,AL,False,False,False
2026-06-29_SF@ARI,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,ARI,SF,NL,NL,False,False,False
2026-06-29_LAD@ATH,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,ATH,LAD,AL,NL,True,False,False
2026-06-29_CHW@BAL,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,BAL,CHW,AL,AL,False,False,False
2026-06-29_WSH@BOS,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,BOS,WSH,AL,NL,True,False,False
2026-06-29_SD@CHC,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,CHC,SD,NL,NL,False,False,False
2026-06-29_TEX@CLE,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,CLE,TEX,AL,AL,False,False,False
2026-06-29_MIA@COL,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,COL,MIA,NL,NL,False,False,False
2026-06-29_MIN@HOU,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,HOU,MIN,AL,AL,False,False,False
2026-06-29_CIN@MIL,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,MIL,CIN,NL,NL,False,False,False
2026-06-29_DET@NYY,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,NYY,DET,AL,AL,False,False,False
2026-06-29_PIT@PHI,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,PHI,PIT,NL,NL,False,False,False
2026-06-29_LAA@SEA,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,SEA,LAA,AL,AL,False,False,False
2026-06-29_NYM@TOR,S097_2026-06-29_MAIN,2026-06-29,Monday,main_slate,13,TOR,NYM,AL,NL,True,False,False
2026-06-30_SF@ARI,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,ARI,SF,NL,NL,False,False,False
2026-06-30_LAD@ATH,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,ATH,LAD,AL,NL,True,False,False
2026-06-30_STL@ATL,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,ATL,STL,NL,NL,False,False,False
2026-06-30_CHW@BAL,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,BAL,CHW,AL,AL,False,False,False
2026-06-30_WSH@BOS,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,BOS,WSH,AL,NL,True,False,False
2026-06-30_SD@CHC,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,CHC,SD,NL,NL,False,False,False
2026-06-30_TEX@CLE,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,CLE,TEX,AL,AL,False,False,False
2026-06-30_MIA@COL,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,COL,MIA,NL,NL,False,False,False
2026-06-30_MIN@HOU,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,HOU,MIN,AL,AL,False,False,False
2026-06-30_TB@KC,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,KC,TB,AL,AL,False,False,False
2026-06-30_CIN@MIL,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,MIL,CIN,NL,NL,False,False,False
2026-06-30_DET@NYY,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,NYY,DET,AL,AL,False,False,False
2026-06-30_PIT@PHI,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,PHI,PIT,NL,NL,False,False,False
2026-06-30_LAA@SEA,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,SEA,LAA,AL,AL,False,False,False
2026-06-30_NYM@TOR,S098_2026-06-30_MAIN,2026-06-30,Tuesday,main_slate,15,TOR,NYM,AL,NL,True,False,False
2026-07-01_SF@ARI,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,ARI,SF,NL,NL,False,False,False
2026-07-01_LAD@ATH,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,ATH,LAD,AL,NL,True,False,False
2026-07-01_STL@ATL,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,ATL,STL,NL,NL,False,False,False
2026-07-01_CHW@BAL,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,BAL,CHW,AL,AL,False,False,False
2026-07-01_WSH@BOS,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,BOS,WSH,AL,NL,True,False,False
2026-07-01_SD@CHC,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,CHC,SD,NL,NL,False,False,False
2026-07-01_TEX@CLE,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,CLE,TEX,AL,AL,False,False,False
2026-07-01_MIA@COL,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,COL,MIA,NL,NL,False,False,False
2026-07-01_MIN@HOU,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,HOU,MIN,AL,AL,False,False,False
2026-07-01_TB@KC,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,KC,TB,AL,AL,False,False,False
2026-07-01_CIN@MIL,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,MIL,CIN,NL,NL,False,False,False
2026-07-01_DET@NYY,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,NYY,DET,AL,AL,False,False,False
2026-07-01_PIT@PHI,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,PHI,PIT,NL,NL,False,False,False
2026-07-01_NYM@TOR,S099_2026-07-01_MAIN,2026-07-01,Wednesday,main_slate,14,TOR,NYM,AL,NL,True,False,False
2026-07-02_STL@ATL,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,ATL,STL,NL,NL,False,False,False
2026-07-02_CHW@CLE,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,CLE,CHW,AL,AL,False,False,False
2026-07-02_MIA@COL,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,COL,MIA,NL,NL,False,False,False
2026-07-02_TB@KC,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,KC,TB,AL,AL,False,False,False
2026-07-02_SD@LAD,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,LAD,SD,NL,NL,False,False,False
2026-07-02_CIN@MIL,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,MIL,CIN,NL,NL,False,False,False
2026-07-02_PIT@PHI,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,PHI,PIT,NL,NL,False,False,False
2026-07-02_LAA@SEA,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,SEA,LAA,AL,AL,False,False,False
2026-07-02_DET@TEX,S100_2026-07-02_MAIN,2026-07-02,Thursday,main_slate,9,TEX,DET,AL,AL,False,False,False
2026-07-03_MIL@ARI,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,ARI,MIL,NL,NL,False,False,False
2026-07-03_MIA@ATH,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,ATH,MIA,AL,NL,True,False,False
2026-07-03_NYM@ATL,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,ATL,NYM,NL,NL,False,False,False
2026-07-03_STL@CHC,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,CHC,STL,NL,NL,False,False,False
2026-07-03_BAL@CIN,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,CIN,BAL,NL,AL,True,False,False
2026-07-03_CHW@CLE,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,CLE,CHW,AL,AL,False,False,False
2026-07-03_SF@COL,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,COL,SF,NL,NL,False,False,False
2026-07-03_TB@HOU,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,HOU,TB,AL,AL,False,False,False
2026-07-03_BOS@LAA,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,LAA,BOS,AL,AL,False,False,False
2026-07-03_SD@LAD,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,LAD,SD,NL,NL,False,False,False
2026-07-03_MIN@NYY,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,NYY,MIN,AL,AL,False,False,False
2026-07-03_TOR@SEA,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,SEA,TOR,AL,AL,False,False,False
2026-07-03_PIT@WSH,S101_2026-07-03_MAIN,2026-07-03,Friday,main_slate,13,WSH,PIT,NL,NL,False,False,False
2026-07-04_MIL@ARI,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,ARI,MIL,NL,NL,False,False,False
2026-07-04_MIA@ATH,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,ATH,MIA,AL,NL,True,False,False
2026-07-04_NYM@ATL,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,ATL,NYM,NL,NL,False,False,False
2026-07-04_STL@CHC,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,CHC,STL,NL,NL,False,False,False
2026-07-04_BAL@CIN,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,CIN,BAL,NL,AL,True,False,False
2026-07-04_CHW@CLE,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,CLE,CHW,AL,AL,False,False,False
2026-07-04_SF@COL,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,COL,SF,NL,NL,False,False,False
2026-07-04_TB@HOU,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,HOU,TB,AL,AL,False,False,False
2026-07-04_PHI@KC,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,KC,PHI,AL,NL,True,False,False
2026-07-04_BOS@LAA,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,LAA,BOS,AL,AL,False,False,False
2026-07-04_SD@LAD,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,LAD,SD,NL,NL,False,False,False
2026-07-04_MIN@NYY,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,NYY,MIN,AL,AL,False,False,False
2026-07-04_TOR@SEA,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,SEA,TOR,AL,AL,False,False,False
2026-07-04_DET@TEX,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,TEX,DET,AL,AL,False,False,False
2026-07-04_PIT@WSH,S102_2026-07-04_MAIN,2026-07-04,Saturday,main_slate,15,WSH,PIT,NL,NL,False,False,False
2026-07-05_MIL@ARI,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,ARI,MIL,NL,NL,False,False,False
2026-07-05_MIA@ATH,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,ATH,MIA,AL,NL,True,False,False
2026-07-05_NYM@ATL,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,ATL,NYM,NL,NL,False,False,False
2026-07-05_STL@CHC,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,CHC,STL,NL,NL,False,False,False
2026-07-05_BAL@CIN,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,CIN,BAL,NL,AL,True,False,False
2026-07-05_CHW@CLE,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,CLE,CHW,AL,AL,False,False,False
2026-07-05_SF@COL,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,COL,SF,NL,NL,False,False,False
2026-07-05_TB@HOU,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,HOU,TB,AL,AL,False,False,False
2026-07-05_PHI@KC,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,KC,PHI,AL,NL,True,False,False
2026-07-05_BOS@LAA,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,LAA,BOS,AL,AL,False,False,False
2026-07-05_SD@LAD,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,LAD,SD,NL,NL,False,False,False
2026-07-05_MIN@NYY,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,NYY,MIN,AL,AL,False,False,False
2026-07-05_TOR@SEA,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,SEA,TOR,AL,AL,False,False,False
2026-07-05_DET@TEX,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,TEX,DET,AL,AL,False,False,False
2026-07-05_PIT@WSH,S103_2026-07-05_MAIN,2026-07-05,Sunday,main_slate,15,WSH,PIT,NL,NL,False,False,False
2026-07-06_NYM@ATL,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,ATL,NYM,NL,NL,False,False,False
2026-07-06_PHI@KC,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,KC,PHI,AL,NL,True,False,False
2026-07-06_COL@LAD,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,LAD,COL,NL,NL,False,False,False
2026-07-06_ARI@SD,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,SD,ARI,NL,NL,False,False,False
2026-07-06_TOR@SF,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,SF,TOR,NL,AL,True,False,False
2026-07-06_MIL@STL,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,STL,MIL,NL,NL,False,False,False
2026-07-06_NYY@TB,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,TB,NYY,AL,AL,False,False,False
2026-07-06_HOU@WSH,S104_2026-07-06_MAIN,2026-07-06,Monday,main_slate,8,WSH,HOU,NL,AL,True,False,False
2026-07-07_CHC@BAL,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,BAL,CHC,AL,NL,True,False,False
2026-07-07_BOS@CHW,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,CHW,BOS,AL,AL,False,False,False
2026-07-07_PHI@CIN,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,CIN,PHI,NL,NL,False,False,False
2026-07-07_ATH@DET,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,DET,ATH,AL,AL,False,False,False
2026-07-07_COL@LAD,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,LAD,COL,NL,NL,False,False,False
2026-07-07_SEA@MIA,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,MIA,SEA,NL,AL,True,False,False
2026-07-07_CLE@MIN,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,MIN,CLE,AL,AL,False,False,False
2026-07-07_KC@NYM,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,NYM,KC,NL,AL,True,False,False
2026-07-07_ATL@PIT,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,PIT,ATL,NL,NL,False,False,False
2026-07-07_ARI@SD,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,SD,ARI,NL,NL,False,False,False
2026-07-07_TOR@SF,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,SF,TOR,NL,AL,True,False,False
2026-07-07_MIL@STL,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,STL,MIL,NL,NL,False,False,False
2026-07-07_NYY@TB,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,TB,NYY,AL,AL,False,False,False
2026-07-07_LAA@TEX,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,TEX,LAA,AL,AL,False,False,False
2026-07-07_HOU@WSH,S105_2026-07-07_MAIN,2026-07-07,Tuesday,main_slate,15,WSH,HOU,NL,AL,True,False,False
2026-07-08_CHC@BAL,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,BAL,CHC,AL,NL,True,False,False
2026-07-08_BOS@CHW,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,CHW,BOS,AL,AL,False,False,False
2026-07-08_PHI@CIN,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,CIN,PHI,NL,NL,False,False,False
2026-07-08_ATH@DET,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,DET,ATH,AL,AL,False,False,False
2026-07-08_COL@LAD,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,LAD,COL,NL,NL,False,False,False
2026-07-08_SEA@MIA,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,MIA,SEA,NL,AL,True,False,False
2026-07-08_CLE@MIN,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,MIN,CLE,AL,AL,False,False,False
2026-07-08_KC@NYM,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,NYM,KC,NL,AL,True,False,False
2026-07-08_ATL@PIT,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,PIT,ATL,NL,NL,False,False,False
2026-07-08_ARI@SD,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,SD,ARI,NL,NL,False,False,False
2026-07-08_TOR@SF,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,SF,TOR,NL,AL,True,False,False
2026-07-08_MIL@STL,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,STL,MIL,NL,NL,False,False,False
2026-07-08_NYY@TB,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,TB,NYY,AL,AL,False,False,False
2026-07-08_LAA@TEX,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,TEX,LAA,AL,AL,False,False,False
2026-07-08_HOU@WSH,S106_2026-07-08_MAIN,2026-07-08,Wednesday,main_slate,15,WSH,HOU,NL,AL,True,False,False
2026-07-09_CHC@BAL,S107_2026-07-09_MAIN,2026-07-09,Thursday,main_slate,13,BAL,CHC,AL,NL,True,False,False
2026-07-09_BOS@CHW,S107_2026-07-09_MAIN,2026-07-09,Thursday,main_slate,13,CHW,BOS,AL,AL,False,False,False
2026-07-09_PHI@CIN,S107_2026-07-09_MAIN,2026-07-09,Thursday,main_slate,13,CIN,PHI,NL,NL,False,False,False
2026-07-09_ATH@DET,S107_2026-07-09_MAIN,2026-07-09,Thursday,main_slate,13,DET,ATH,AL,AL,False,False,False
2026-07-09_SEA@MIA,S107_2026-07-09_MAIN,2026-07-09,Thursday,main_slate,13,MIA,SEA,NL,AL,True,False,False
2026-07-09_CLE@MIN,S107_2026-07-09_MAIN,2026-07-09,Thursday,main_slate,13,MIN,CLE,AL,AL,False,False,False
