"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"McLain, Matt",680574,"CIN","FF","4-Seam Fastball",0.4,3,"702",29.7,"149","0.25","0.492","0.391",26.2,30.2,21.6,"0.217","0.46","0.355",55.1
"Guerrero Jr., Vladimir",665489,"TOR","SI","Sinker",3.1,16,"509",20.3,"149","0.365","0.532","0.461",10.1,8.1,16.4,"0.293","0.427","0.37",57
"Isbel, Kyle",664728,"KC","FF","4-Seam Fastball",-0.5,-3,"561",38.2,"149","0.292","0.423","0.349",14.3,16.1,16.1,"0.237","0.331","0.285",38.4
"Ozuna, Marcell",542303,"ATL","FF","4-Seam Fastball",0.6,4,"725",27.5,"149","0.261","0.412","0.36",20.3,18.8,11.6,"0.281","0.544","0.409",54.3
"Quero, Edgar",700337,"CWS","FF","4-Seam Fastball",0.1,1,"677",42.8,"149","0.273","0.398","0.349",22.9,18.8,15.2,"0.234","0.387","0.326",46
"Neto, Zach",687263,"LAA","FF","4-Seam Fastball",-0.2,-1,"478",22,"147","0.216","0.522","0.336",20.2,25.9,22.9,"0.253","0.602","0.384",58.8
"Hernández, Teoscar",606192,"LAD","FF","4-Seam Fastball",1.2,7,"571",26.7,"147","0.292","0.54","0.367",28.6,23.1,17.3,"0.274","0.58","0.389",60
"Goldschmidt, Paul",502671,"NYY","FF","4-Seam Fastball",0.4,3,"615",29.4,"147","0.311","0.489","0.376",15.5,12.2,10.7,"0.278","0.518","0.365",51.3
"Hicks, Liam",689414,"MIA","FF","4-Seam Fastball",0.9,4,"505",32.9,"147","0.282","0.444","0.371",11.9,12.2,15,"0.286","0.442","0.369",33.6
"Sosa, Lenyn",672820,"CWS","FF","4-Seam Fastball",0.1,0,"663",32.2,"147","0.234","0.453","0.327",20.8,28.6,21.6,"0.241","0.521","0.345",54.2
"Realmuto, J.T.",592663,"PHI","FF","4-Seam Fastball",-0.9,-6,"625",28.5,"147","0.269","0.354","0.323",17.9,23.1,17.9,"0.247","0.393","0.32",51.5
"Tatis Jr., Fernando",665487,"SD","SI","Sinker",2.6,13,"508",19.3,"147","0.361","0.516","0.448",12.6,10.2,17.2,"0.319","0.472","0.398",47.2
"Sánchez, Jesús",660821,"HOU","FF","4-Seam Fastball",-0.6,-4,"718",37.1,"146","0.234","0.422","0.326",22.2,19.9,14.6,"0.271","0.523","0.374",50
"Clement, Ernie",676391,"TOR","FF","4-Seam Fastball",-0.7,-4,"493",26.3,"146","0.276","0.418","0.328",12.4,11,13.8,"0.261","0.408","0.319",30.8
"Harper, Bryce",547180,"PHI","FF","4-Seam Fastball",1.9,12,"618",28.5,"145","0.258","0.592","0.413",26.5,24.8,20.1,"0.265","0.622","0.426",59.5
"Jeffers, Ryan",680777,"MIN","FF","4-Seam Fastball",0,0,"544",29,"145","0.291","0.449","0.366",13.6,17.2,16.1,"0.27","0.446","0.354",54.9
"Caratini, Victor",605170,"HOU","FF","4-Seam Fastball",0.8,4,"436",30.8,"145","0.266","0.43","0.338",8.6,14.5,17.5,"0.259","0.47","0.347",45
"Laureano, Ramón",657656,"SD","FF","4-Seam Fastball",0.3,2,"636",31.8,"144","0.248","0.472","0.358",28.5,27.1,17.9,"0.27","0.594","0.4",60.9
"Lopez, Otto",672640,"MIA","FF","4-Seam Fastball",-0.2,-1,"557",26.2,"143","0.252","0.465","0.365",9.2,12.6,13.6,"0.304","0.53","0.388",52.7
"Herrera, Iván",671056,"STL","FF","4-Seam Fastball",0.7,4,"545",30.1,"143","0.256","0.43","0.354",14.7,18.9,13.9,"0.243","0.469","0.356",48.4
"Ortiz, Joey",687401,"MIL","FF","4-Seam Fastball",0.6,3,"575",30.7,"143","0.291","0.472","0.362",15.3,18.2,17.2,"0.241","0.354","0.296",42.3
"Gorman, Nolan",669357,"STL","FF","4-Seam Fastball",-0.5,-3,"665",40.2,"143","0.19","0.331","0.291",32.5,33.6,23.5,"0.202","0.421","0.331",48.6
"Scott II, Victor",687363,"STL","FF","4-Seam Fastball",0.1,0,"533",31.3,"142","0.258","0.383","0.333",20.9,17.6,15.4,"0.246","0.366","0.328",36.1
"Torkelson, Spencer",679529,"DET","SI","Sinker",0.6,3,"521",19.8,"142","0.267","0.458","0.365",12.3,15.5,20.8,"0.27","0.496","0.379",42.4
"Hayes, Ke'Bryan",663647,"CIN","SI","Sinker",-2.7,-12,"452",21,"142","0.23","0.252","0.272",4.1,10.6,22.1,"0.275","0.371","0.3",50.8
"Hayes, Ke'Bryan",663647,"CIN","FF","4-Seam Fastball",-1.4,-9,"653",30.4,"142","0.203","0.32","0.279",17.3,21.8,15.4,"0.211","0.337","0.28",48.5
"Ramos, Heliot",671218,"SF","SI","Sinker",1.8,9,"475",17.9,"141","0.371","0.509","0.441",10.1,7.1,12.2,"0.302","0.47","0.395",41.1
"Díaz, Yandy",650490,"TB","FF","4-Seam Fastball",2.7,17,"646",25.6,"140","0.342","0.684","0.465",22.3,22.9,17,"0.296","0.557","0.41",59.8
"Walker, Christian",572233,"HOU","SI","Sinker",0.2,1,"426",17,"140","0.32","0.461","0.376",15.3,13.6,22.9,"0.321","0.514","0.385",52.3
"Altuve, Jose",514888,"HOU","SL","Slider",-1,-4,"403",17.4,"140","0.198","0.275","0.26",26.7,19.3,21.6,"0.213","0.302","0.248",19
"Ramírez, Agustín",682663,"MIA","FF","4-Seam Fastball",0.8,5,"547",25.8,"140","0.269","0.513","0.382",26.2,24.3,21.3,"0.277","0.563","0.4",55.2
"Riley, Austin",663586,"ATL","FF","4-Seam Fastball",-0.4,-3,"643",35.9,"140","0.236","0.362","0.312",26.2,27.9,19.2,"0.242","0.465","0.335",56.8
"Smith, Will",669257,"LAD","FF","4-Seam Fastball",1.6,11,"647",33.6,"140","0.295","0.571","0.428",23.7,27.9,17.8,"0.263","0.566","0.412",64.9
"Soderstrom, Tyler",691016,"ATH","FF","4-Seam Fastball",0.1,1,"527",23.7,"139","0.288","0.496","0.371",18.1,24.5,24.6,"0.259","0.476","0.35",61.5
"Triolo, Jared",669707,"PIT","FF","4-Seam Fastball",-0.6,-3,"505",34.7,"139","0.256","0.413","0.339",14.1,18.7,16.6,"0.264","0.428","0.34",42.3
"Garcia, Maikel",672580,"KC","SI","Sinker",0.5,3,"499",19.8,"139","0.32","0.472","0.391",7.2,8.6,12.5,"0.299","0.433","0.354",56.6
"Kelly, Carson",608348,"CHC","FF","4-Seam Fastball",-0.9,-5,"507",30.4,"139","0.212","0.373","0.314",14.9,23,20.3,"0.203","0.349","0.296",38.6
"Bichette, Bo",666182,"TOR","FF","4-Seam Fastball",-0.1,-1,"706",30.6,"138","0.276","0.44","0.373",16.4,18.8,14.4,"0.262","0.432","0.361",54.4
"Naylor, Bo",666310,"CLE","FF","4-Seam Fastball",-0.7,-3,"536",31.9,"138","0.198","0.422","0.321",16.5,15.2,11.3,"0.211","0.424","0.32",40.4
"Arozarena, Randy",668227,"SEA","SI","Sinker",0.7,4,"543",18.9,"137","0.304","0.438","0.4",22.7,13.9,20,"0.256","0.414","0.362",49.5
"Wells, Austin",669224,"NYY","FF","4-Seam Fastball",0.3,2,"553",30.8,"137","0.229","0.483","0.343",21.1,21.2,16.8,"0.256","0.523","0.354",50.5
"Arias, Gabriel",672356,"CLE","FF","4-Seam Fastball",-0.8,-4,"486",27.1,"137","0.169","0.355","0.26",39,47.4,32.3,"0.18","0.385","0.281",60
"Soto, Juan",665742,"NYM","SI","Sinker",0.8,5,"601",20.2,"137","0.252","0.432","0.387",15.3,15.3,18.1,"0.263","0.497","0.389",44
"India, Jonathan",663697,"KC","SI","Sinker",-1.6,-8,"496",21,"136","0.202","0.228","0.275",13.5,12.5,16.3,"0.238","0.341","0.321",38.1
"Pham, Tommy",502054,"PIT","FF","4-Seam Fastball",0.8,4,"484",28.4,"135","0.25","0.407","0.367",21.5,20.7,20.4,"0.293","0.485","0.4",56.8
"Baldwin, Brooks",681460,"CWS","FF","4-Seam Fastball",-1.1,-6,"546",43.6,"135","0.167","0.342","0.271",25.8,32.6,27.5,"0.188","0.383","0.281",41.8
"Arenado, Nolan",571448,"STL","FF","4-Seam Fastball",0.2,1,"455",28.7,"135","0.228","0.447","0.341",11.6,5.2,5.9,"0.239","0.42","0.315",30.8
"Frazier, Adam",624428,"KC","FF","4-Seam Fastball",-0.6,-4,"664",36.1,"135","0.276","0.379","0.334",15.5,14.1,9.2,"0.247","0.361","0.308",26
"Tauchman, Mike",643565,"CWS","FF","4-Seam Fastball",0.2,1,"620",38.9,"134","0.277","0.375","0.347",24.8,24.6,17,"0.255","0.385","0.339",50
"Kurtz, Nick",701762,"ATH","FF","4-Seam Fastball",2.4,13,"541",27.7,"134","0.313","0.741","0.485",28.1,25.4,24.1,"0.261","0.618","0.418",55.7
"Ozuna, Marcell",542303,"ATL","SI","Sinker",0.6,3,"513",19.5,"134","0.327","0.464","0.403",13.3,20.9,22,"0.281","0.431","0.374",50.6
"Paredes, Isaac",670623,"HOU","FF","4-Seam Fastball",1.2,6,"532",27.4,"134","0.287","0.539","0.397",12.4,14.2,10.3,"0.261","0.453","0.358",32
"Freeman, Tyler",671289,"COL","FF","4-Seam Fastball",-0.1,-1,"524",31.9,"133","0.322","0.391","0.356",8,11.3,9.3,"0.31","0.385","0.354",39.2
"Contreras, William",661388,"MIL","SL","Slider",0.4,2,"469",18.3,"133","0.233","0.353","0.317",32.9,16.5,14.6,"0.226","0.326","0.296",36.2
"Ramírez, Agustín",682663,"MIA","SI","Sinker",-1.5,-6,"404",19,"132","0.218","0.345","0.302",10.6,9.8,19.4,"0.267","0.379","0.316",44.9
"Rocchio, Brayan",677587,"CLE","FF","4-Seam Fastball",-1.4,-7,"514",36.4,"132","0.211","0.325","0.286",14,14.4,13.8,"0.25","0.416","0.336",43.3
"Kwan, Steven",680757,"CLE","SI","Sinker",0.8,4,"458",16.4,"131","0.339","0.443","0.382",3.3,8.4,10.7,"0.285","0.356","0.325",22.6
"Schneemann, Daniel",682177,"CLE","FF","4-Seam Fastball",-0.3,-2,"509",30.5,"131","0.246","0.439","0.344",25.2,27.5,22.2,"0.261","0.512","0.374",64.1
"Caminero, Junior",691406,"TB","FF","4-Seam Fastball",2.5,13,"509",20.4,"131","0.273","0.686","0.423",29.3,28.2,19.3,"0.245","0.594","0.369",65.1
"Vaughn, Andrew",683734,"MIL","FF","4-Seam Fastball",0.2,1,"501",29.1,"131","0.289","0.447","0.363",15.6,15.3,14.1,"0.3","0.546","0.401",59.4
"Friedl, TJ",670770,"CIN","SI","Sinker",-0.2,-1,"433",16.4,"131","0.3","0.382","0.374",5.3,4.6,9.2,"0.262","0.332","0.32",30.8
"Turner, Trea",607208,"PHI","SI","Sinker",1.1,5,"422",17.5,"130","0.347","0.483","0.418",14.4,10,18.3,"0.286","0.417","0.344",52.4
"Ramos, Heliot",671218,"SF","SL","Slider",-1.4,-6,"398",15,"130","0.213","0.303","0.245",30,24.6,22.9,"0.21","0.381","0.272",50
"Acuña Jr., Ronald",660670,"ATL","FF","4-Seam Fastball",3,16,"513",29.5,"128","0.269","0.558","0.414",33.5,28.9,21.1,"0.248","0.627","0.426",59.7
"Carpenter, Kerry",681481,"DET","FF","4-Seam Fastball",0.6,3,"516",29.7,"128","0.233","0.542","0.348",21.6,18.8,18.2,"0.273","0.595","0.382",59.8
"Lopez, Otto",672640,"MIA","SI","Sinker",0.2,1,"421",19.8,"128","0.292","0.372","0.375",4.6,3.9,7.1,"0.302","0.489","0.38",49.1
"McLain, Matt",680574,"CIN","SL","Slider",-0.8,-4,"502",21.2,"127","0.198","0.306","0.241",39.8,36.2,27.4,"0.197","0.305","0.238",33.3
"Jung, Josh",673962,"TEX","FF","4-Seam Fastball",-1.1,-6,"587",30.4,"127","0.216","0.328","0.275",28.2,31.5,19.7,"0.234","0.441","0.321",57.9
"Rutschman, Adley",668939,"BAL","FF","4-Seam Fastball",0.3,1,"495",33.2,"127","0.245","0.453","0.359",11.9,13.4,12.8,"0.271","0.505","0.389",48.4
"Cruz, Oneil",665833,"PIT","FF","4-Seam Fastball",-0.4,-2,"489",21.9,"126","0.196","0.458","0.34",21.2,28.6,24.7,"0.246","0.522","0.382",70.8
"Urías, Ramón",602104,"HOU","FF","4-Seam Fastball",-0.7,-3,"472",31.5,"126","0.229","0.404","0.305",28.1,26.2,20.1,"0.205","0.368","0.298",51.2
"Toglia, Michael",669911,"COL","FF","4-Seam Fastball",-2.1,-11,"501",37,"126","0.162","0.239","0.215",27.1,34.1,27.7,"0.226","0.364","0.281",37.3
"Langford, Wyatt",694671,"TEX","SI","Sinker",0.4,2,"422",18.1,"126","0.259","0.426","0.36",11.4,19.8,25.3,"0.282","0.489","0.375",60.7
"Kirk, Alejandro",672386,"TOR","FF","4-Seam Fastball",0.9,5,"576",29.1,"126","0.308","0.462","0.394",22.3,18.3,12.8,"0.299","0.515","0.403",54.9
"Ramírez, José",608070,"CLE","CH","Changeup",2.4,12,"495",18.6,"125","0.304","0.496","0.38",20.4,13.6,11.2,"0.291","0.411","0.33",42.4
"Dingler, Dillon",693307,"DET","FF","4-Seam Fastball",0,0,"548",30.6,"125","0.281","0.368","0.32",24.3,28.8,19.5,"0.294","0.47","0.359",56.4
"Pérez, Wenceel",672761,"DET","FF","4-Seam Fastball",-1,-6,"533",34.7,"125","0.241","0.389","0.306",23.2,17.6,13.3,"0.264","0.416","0.334",47.8
"Bichette, Bo",666182,"TOR","SI","Sinker",1,5,"438",19,"125","0.328","0.487","0.388",9.5,9.6,13.5,"0.322","0.455","0.351",49.1
"Suárez, Eugenio",553993,"SEA","SL","Slider",2.9,14,"475",18.2,"124","0.239","0.708","0.402",42.9,35.5,26.8,"0.208","0.528","0.332",46.5
"Machado, Manny",592518,"SD","SL","Slider",1.4,6,"414",15.6,"124","0.281","0.43","0.347",32.7,21,19,"0.282","0.489","0.352",39.3
"Allen, Nick",669397,"ATL","FF","4-Seam Fastball",-1.3,-6,"498",31.5,"124","0.248","0.267","0.297",20,21,17.4,"0.196","0.244","0.257",20.7
"Smith, Cam",701358,"HOU","SI","Sinker",-0.3,-1,"351",17.3,"124","0.321","0.339","0.359",17.5,15.3,21.8,"0.273","0.355","0.324",45.6
"Suzuki, Seiya",673548,"CHC","SL","Slider",-1,-5,"516",18.9,"124","0.196","0.313","0.261",35.4,30.6,20.8,"0.161","0.254","0.22",28.9
"Aranda, Jonathan",666018,"TB","FF","4-Seam Fastball",1.8,11,"614",35.8,"124","0.353","0.569","0.439",24.3,28.2,17.2,"0.284","0.542","0.408",56.5
"Olson, Matt",621566,"ATL","SI","Sinker",1.3,6,"462",14.6,"123","0.327","0.519","0.41",21.2,14.6,15.9,"0.315","0.542","0.411",56.3
"Devers, Rafael",646240,"SF","SI","Sinker",-0.3,-1,"421",13.8,"123","0.218","0.347","0.319",17.3,19.5,23.1,"0.24","0.404","0.351",51.3
"Arraez, Luis",650333,"SD","SI","Sinker",-3.1,-14,"454",18.4,"123","0.162","0.18","0.192",4.2,0.8,1,"0.27","0.333","0.287",16.5
"Suzuki, Seiya",673548,"CHC","SI","Sinker",0.2,1,"440",16.1,"123","0.286","0.536","0.394",10.9,13.8,17.3,"0.321","0.663","0.438",58.9
"Machado, Manny",592518,"SD","SI","Sinker",1,4,"444",16.8,"123","0.391","0.504","0.42",14.7,12.2,16.7,"0.334","0.468","0.37",61
"Beck, Jordan",687597,"COL","SL","Slider",-1,-5,"451",19.3,"123","0.203","0.297","0.245",37.7,35.8,26.5,"0.182","0.32","0.232",31.1
"McLain, Matt",680574,"CIN","SI","Sinker",-1.3,-6,"434",18.4,"123","0.23","0.33","0.328",14.7,16.3,24.1,"0.259","0.419","0.362",46.3
"Dubón, Mauricio",643289,"HOU","FF","4-Seam Fastball",-1.6,-7,"461",34.2,"122","0.21","0.276","0.268",17.2,12.3,11,"0.245","0.323","0.297",28
"Call, Alex",669743,"LAD","FF","4-Seam Fastball",-0.9,-5,"519",39.5,"122","0.255","0.388","0.346",19.1,18,15.1,"0.242","0.418","0.351",28.4
"Edman, Tommy",669242,"LAD","FF","4-Seam Fastball",-1.1,-4,"411",30.7,"122","0.222","0.361","0.301",19.1,18,20.8,"0.255","0.401","0.326",34.5
"Betts, Mookie",605141,"LAD","SI","Sinker",-0.4,-2,"438",17.8,"121","0.29","0.449","0.356",4.5,6.6,9.4,"0.311","0.463","0.373",48
"Pages, Andy",681624,"LAD","SI","Sinker",-0.9,-4,"457",19.3,"121","0.243","0.369","0.312",16.2,17.4,16.7,"0.247","0.385","0.3",43.5
"Harris II, Michael",671739,"ATL","SI","Sinker",-3.7,-17,"452",20.8,"121","0.221","0.257","0.24",14.3,7.4,12.3,"0.265","0.359","0.299",49.1
"Bichette, Bo",666182,"TOR","SL","Slider",1.7,6,"349",15.1,"121","0.333","0.5","0.381",22.2,15.7,15,"0.288","0.435","0.332",42.7
"Durbin, Caleb",702332,"MIL","SI","Sinker",0.8,3,"373",20.3,"121","0.303","0.444","0.394",6.8,5.8,13.7,"0.262","0.351","0.339",30.9
"Ward, Taylor",621493,"LAA","SI","Sinker",0.5,2,"443",15.9,"120","0.258","0.536","0.405",11,20,26.1,"0.266","0.477","0.384",44.6
"Raleigh, Cal",663728,"SEA","CH","Changeup",1.2,6,"460",16.2,"120","0.252","0.505","0.335",34.3,19.2,16.1,"0.246","0.467","0.322",37.8
"Myers, Dane",667472,"MIA","FF","4-Seam Fastball",-1.7,-7,"410",33.1,"120","0.234","0.36","0.29",20.6,22.5,22.5,"0.275","0.44","0.335",52.4
"Freeman, Tyler",671289,"COL","SI","Sinker",0.5,2,"375",22.8,"120","0.308","0.404","0.368",5.1,3.3,5.6,"0.303","0.4","0.354",40.6
"Ward, Taylor",621493,"LAA","SL","Slider",1.6,9,"546",19.6,"119","0.21","0.505","0.347",33.3,28.6,19.2,"0.196","0.402","0.297",35.6
"Swanson, Dansby",621020,"CHC","SI","Sinker",1,4,"422",16.8,"119","0.299","0.523","0.401",19.8,14.3,20.5,"0.324","0.597","0.421",51.1
"Peña, Jeremy",665161,"HOU","SL","Slider",-0.8,-3,"356",20,"119","0.261","0.342","0.298",33.5,22.7,27,"0.205","0.283","0.238",29.4
"De La Cruz, Elly",682829,"CIN","CH","Changeup",0.3,1,"471",17.6,"119","0.261","0.396","0.326",35.9,18.5,17.3,"0.289","0.429","0.336",31.5
"Peña, Jeremy",665161,"HOU","FF","4-Seam Fastball",2.7,10,"381",21.4,"119","0.364","0.701","0.475",15.7,13.4,19.8,"0.317","0.653","0.437",54.9
"Sanoja, Javier",691594,"MIA","FF","4-Seam Fastball",1.3,6,"421",34.6,"119","0.286","0.505","0.388",8.2,10.9,13.7,"0.271","0.409","0.332",47.9
"Vientos, Mark",668901,"NYM","FF","4-Seam Fastball",0.2,1,"421",23.9,"119","0.239","0.522","0.331",24.2,25.2,21.3,"0.234","0.482","0.315",53.6
"Benson, Will",666181,"CIN","FF","4-Seam Fastball",-0.5,-2,"353",38.3,"119","0.198","0.414","0.282",29.3,29.4,35.7,"0.236","0.507","0.336",61.5
"Frelick, Sal",686217,"MIL","SI","Sinker",-0.3,-1,"375",16.2,"119","0.302","0.368","0.341",6.6,10.9,15.1,"0.249","0.304","0.287",28.4
"Bogaerts, Xander",593428,"SD","SI","Sinker",-2,-9,"468",22.3,"119","0.257","0.303","0.278",11,12.6,22.4,"0.276","0.355","0.307",35.4
"Diaz, Yainer",673237,"HOU","SL","Slider",0.7,2,"365",19.5,"118","0.25","0.405","0.311",26,16.9,19.2,"0.305","0.498","0.349",41.7
"Tatis Jr., Fernando",665487,"SD","SL","Slider",0.7,3,"426",16.2,"118","0.198","0.356","0.336",34.6,21.2,19.2,"0.273","0.515","0.386",50
"Shaw, Matt",807713,"CHC","FF","4-Seam Fastball",-0.2,-1,"476",27.7,"117","0.192","0.375","0.307",19.7,20.5,14.5,"0.245","0.445","0.331",35.8
"Adames, Willy",642715,"SF","SI","Sinker",1.1,5,"496",17.7,"117","0.266","0.415","0.375",17.8,13.7,16.8,"0.259","0.42","0.365",31.6
"Castellanos, Nick",592206,"PHI","SL","Slider",-1.3,-6,"456",21.1,"117","0.202","0.312","0.244",39.2,26.5,20.7,"0.222","0.346","0.263",26.3
"Contreras, William",661388,"MIL","SI","Sinker",0.2,1,"423",16.5,"117","0.333","0.461","0.381",12.8,9.4,18,"0.309","0.461","0.369",55.3
"Soto, Juan",665742,"NYM","SL","Slider",1.3,6,"474",16,"117","0.235","0.412","0.327",34.1,29.1,21.9,"0.214","0.397","0.311",46.4
"Thomas, Alek",677950,"AZ","FF","4-Seam Fastball",-0.2,-1,"419",25,"117","0.245","0.453","0.324",23.4,29.1,29.1,"0.253","0.48","0.34",57.3
"Lewis, Royce",668904,"MIN","FF","4-Seam Fastball",-1.5,-7,"512",33.8,"117","0.183","0.337","0.268",32.4,23.9,20.4,"0.215","0.396","0.3",50.6
"Gonzales, Nick",693304,"PIT","FF","4-Seam Fastball",-1.7,-6,"372",26.5,"117","0.226","0.311","0.262",21.5,22.2,22.4,"0.236","0.357","0.285",43.4
"Diaz, Yainer",673237,"HOU","FF","4-Seam Fastball",0.1,0,"476",25.4,"117","0.274","0.472","0.35",20.6,15.4,13.3,"0.284","0.562","0.386",54.4
"Goodman, Hunter",696100,"COL","SL","Slider",1.6,6,"394",18.3,"117","0.264","0.482","0.369",38.8,29.9,24,"0.235","0.419","0.303",52
"Butler, Lawrence",671732,"ATH","CH","Changeup",-1.2,-5,"395",15.7,"116","0.187","0.308","0.266",39.2,27.6,26.4,"0.209","0.33","0.267",28
"Steer, Spencer",668715,"CIN","SI","Sinker",-1.4,-6,"448",19.4,"116","0.225","0.314","0.296",16.8,11.2,13.7,"0.253","0.376","0.321",31.5
"Domínguez, Jasson",691176,"NYY","FF","4-Seam Fastball",-0.4,-3,"564",33.3,"116","0.235","0.343","0.305",22.6,28.4,21.4,"0.249","0.351","0.311",52.2
"Springer, George",543807,"TOR","SI","Sinker",2.8,12,"407",17.6,"116","0.371","0.546","0.455",14.4,6.9,10.3,"0.374","0.661","0.481",52.8
"Schwarber, Kyle",656941,"PHI","SL","Slider",0,0,"576",18.8,"116","0.168","0.386","0.3",45.8,33.6,22.7,"0.199","0.391","0.306",58.1
"Altuve, Jose",514888,"HOU","SI","Sinker",-0.1,0,"484",20.9,"116","0.29","0.43","0.361",12.8,11.2,14.3,"0.279","0.424","0.348",33.7
"Wilson, Jacob",805779,"ATH","FF","4-Seam Fastball",0.4,2,"432",24.9,"116","0.327","0.481","0.386",10.5,11.2,11.9,"0.298","0.418","0.349",27.5
"Neto, Zach",687263,"LAA","SI","Sinker",0.8,4,"470",21.6,"116","0.317","0.485","0.397",16,12.1,17.3,"0.333","0.517","0.405",43.2
"Giménez, Andrés",665926,"TOR","FF","4-Seam Fastball",-0.7,-4,"517",35.6,"116","0.212","0.385","0.299",24.5,21.6,14.6,"0.239","0.379","0.309",31.6
"Judge, Aaron",592450,"NYY","SI","Sinker",4.9,18,"365",13.9,"115","0.475","0.762","0.56",13.2,9.6,16.2,"0.424","0.85","0.556",58.9
"Baldwin, Drake",686948,"ATL","FF","4-Seam Fastball",2.4,11,"484",27.7,"115","0.337","0.612","0.447",19.4,12.2,10.5,"0.304","0.555","0.414",59.5
"Bregman, Alex",608324,"BOS","SI","Sinker",-0.2,-1,"407",20.9,"115","0.267","0.396","0.345",7.8,9.6,13.4,"0.264","0.414","0.34",42.2
"Profar, Jurickson",595777,"ATL","FF","4-Seam Fastball",0.3,1,"540",34.3,"115","0.25","0.385","0.352",10.3,10.4,8.6,"0.208","0.322","0.305",25
"Pages, Andy",681624,"LAD","SL","Slider",0.3,1,"398",16.8,"115","0.27","0.495","0.338",22.3,16.5,16,"0.242","0.402","0.289",31.5
"Báez, Javier",595879,"DET","FF","4-Seam Fastball",-1,-5,"476",30.8,"115","0.254","0.325","0.258",28,27.8,23.4,"0.284","0.457","0.32",48.8
"Adell, Jo",666176,"LAA","SI","Sinker",0.3,1,"381",17.2,"114","0.282","0.408","0.357",18.4,16.7,24.7,"0.275","0.454","0.348",45.2
"France, Ty",664034,"TOR","FF","4-Seam Fastball",-0.1,-1,"543",29,"114","0.303","0.394","0.361",18.4,19.3,13.7,"0.28","0.437","0.359",41.6
"Witt Jr., Bobby",677951,"KC","SL","Slider",0.2,1,"418",16.6,"114","0.24","0.394","0.305",30.5,19.3,19.6,"0.247","0.477","0.333",41.7
"Volpe, Anthony",683011,"NYY","SL","Slider",-2,-8,"378",15.8,"114","0.17","0.33","0.242",23.3,23.7,23.5,"0.209","0.397","0.278",40.2
"Caballero, José",676609,"NYY","FF","4-Seam Fastball",-1.2,-6,"446",29.8,"114","0.188","0.271","0.286",28.4,34.2,25.2,"0.195","0.283","0.284",33.3
"Ortiz, Joey",687401,"MIL","SI","Sinker",-1.9,-8,"399",21.3,"114","0.221","0.24","0.254",9.4,11.4,15.7,"0.235","0.277","0.259",40.9
"Schwarber, Kyle",656941,"PHI","SI","Sinker",2.4,11,"462",15.1,"114","0.33","0.648","0.464",17.8,13.2,16,"0.34","0.712","0.497",66.2
"Smith, Cam",701358,"HOU","FF","4-Seam Fastball",-0.4,-2,"542",26.8,"113","0.229","0.417","0.338",25.9,25.7,15.4,"0.263","0.476","0.371",44.8
"Seager, Corey",608369,"TEX","FF","4-Seam Fastball",1.2,5,"444",26.6,"113","0.269","0.505","0.41",26.5,19.5,16.4,"0.321","0.724","0.482",67.6
"Jansen, Danny",643376,"MIL","FF","4-Seam Fastball",-0.2,-1,"440",32.7,"113","0.207","0.359","0.32",24.5,26.5,21.7,"0.153","0.315","0.284",44.4
"Lowe, Josh",666139,"TB","FF","4-Seam Fastball",-0.4,-3,"604",33.1,"113","0.224","0.449","0.326",31,24.8,13.9,"0.247","0.435","0.34",48.6
"Kiner-Falefa, Isiah",643396,"TOR","SI","Sinker",-2.1,-7,"360",22.1,"113","0.264","0.292","0.284",7.5,15,25.4,"0.257","0.315","0.279",23.6
"Walls, Taylor",670764,"TB","FF","4-Seam Fastball",-2.2,-10,"470",36.9,"113","0.196","0.265","0.241",23.5,26.5,19.7,"0.164","0.272","0.219",30.7
"Nootbaar, Lars",663457,"STL","SI","Sinker",-1,-4,"421",17.8,"113","0.263","0.333","0.315",10.4,16.8,21.1,"0.229","0.366","0.31",47.5
"Torres, Gleyber",650402,"DET","SI","Sinker",0.2,1,"389",14.7,"113","0.271","0.5","0.383",8.5,10.6,14.5,"0.288","0.537","0.401",53.6
"McCutchen, Andrew",457705,"PIT","SI","Sinker",-0.9,-4,"417",18.4,"113","0.258","0.33","0.323",20.6,15.9,20.5,"0.317","0.464","0.387",50.6
"Vargas, Miguel",678246,"CWS","SI","Sinker",0.3,1,"375",16.1,"112","0.255","0.449","0.358",11.5,12.5,16.5,"0.327","0.625","0.438",63.1
"Nimmo, Brandon",607043,"NYM","SL","Slider",-0.5,-2,"384",14.8,"112","0.19","0.41","0.283",32.9,31.3,22.4,"0.176","0.306","0.224",41.7
"Arozarena, Randy",668227,"SEA","SL","Slider",-0.4,-2,"432",15,"112","0.225","0.333","0.29",36.6,33.9,26.2,"0.192","0.289","0.251",35.9
"Westburg, Jordan",676059,"BAL","FF","4-Seam Fastball",-0.7,-3,"402",30.9,"112","0.216","0.382","0.302",25.6,26.8,23.4,"0.233","0.444","0.323",52.8
"Judge, Aaron",592450,"NYY","SL","Slider",0.4,2,"503",19.1,"112","0.26","0.427","0.34",43.9,28.6,21.9,"0.24","0.472","0.349",51.5
"France, Ty",664034,"TOR","SI","Sinker",-0.3,-1,"399",21.3,"112","0.292","0.323","0.346",13.1,7.1,8.6,"0.304","0.392","0.358",46.7
